frame,time_s,luma_mean,luma_std,r_mean,g_mean,b_mean,entropy,edge_strength,mad_prev,motion_frac
1472,49.06666666666667,117.13230407291665,40.238059400737825,129.49798611111112,114.9447048611111,102.39029513888889,7.15297614069919,7.881027683369648,2.242025462962963,0.03785879629629629
1473,49.1,117.21761340277777,40.21662844027622,129.52053819444444,115.05357638888889,102.42699652777777,7.15478063703773,7.9565948120374905,2.077939814814815,0.03439814814814815
1474,49.13333333333333,117.22699334027777,40.21520678376154,129.5322048611111,115.06161458333334,102.44293402777778,7.1541258579680935,7.956112203950505,0.046232638888888886,0.0
1475,49.166666666666664,117.27034170833332,40.21657690646658,129.51661458333334,115.1278125,102.43348958333333,7.153289805618796,8.099079476294683,2.046521990740741,0.03820601851851852
1476,49.2,117.60412174652777,40.23716541125033,129.98645833333333,115.40861111111111,102.89144097222223,7.158226758824146,8.156326304775625,1.9930729166666667,0.03502314814814815
1477,49.233333333333334,117.67775000694444,40.29246700952603,130.044375,115.49206597222222,102.91399305555555,7.157952285202962,8.17731976964246,1.5595717592592593,0.029976851851851852
1478,49.266666666666666,117.75076535416667,40.31132577881135,130.13682291666666,115.56036458333334,102.97651041666667,7.160543319298165,8.185404142449709,1.1096180555555555,0.013252314814814814
1479,49.3,117.64760450347224,40.33746467518062,129.9646701388889,115.48744791666667,102.77690972222223,7.159343766160303,8.206564548238354,0.89296875,0.010648148148148148
1480,49.333333333333336,117.78216469097222,40.35592466705119,130.1959375,115.57925347222222,103.05022569444445,7.159143952830723,8.16176562443205,0.8610532407407407,0.007517361111111111
1481,49.36666666666667,117.74049299652778,40.3723946493076,130.11381944444443,115.55401041666667,102.96491319444445,7.155962937031063,8.162989828637585,0.6039236111111111,0.004230324074074074
1482,49.4,117.67687858680554,40.376601617411715,130.01621527777777,115.50350694444444,102.87151041666667,7.15710810615961,8.154414730478791,0.5617766203703703,0.00036458333333333335
1483,49.43333333333333,117.6374937638889,40.37109025625395,129.95230902777777,115.4739236111111,102.80723958333333,7.157678440984435,8.159850933628327,0.0987673611111111,0.0
1484,49.46666666666667,117.77752212499999,40.35127037783322,130.1954513888889,115.56935763888889,103.08538194444445,7.155843358713861,8.10614978294552,0.5516261574074074,7.523148148148149e-05
1485,49.5,117.70898162152777,40.34714051347648,130.0899826388889,115.51480902777777,102.98697916666667,7.155552429235983,8.09836291518355,0.47052662037037035,1.1574074074074073e-05
1486,49.53333333333333,117.72565626388888,40.33435325115008,130.1301909722222,115.52069444444444,103.04123263888889,7.154958242577541,8.073180802280291,0.47810185185185183,7.523148148148149e-05
1487,49.56666666666667,117.53814482291665,40.33085748835968,129.83677083333333,115.37487847222222,102.75255208333333,7.1536320409643706,8.08531614471385,0.6259143518518518,0.0001099537037037037
1488,49.6,117.57305604166666,40.334316401818796,129.90369791666666,115.39512152777777,102.83848958333333,7.153307984112937,8.07397597302915,0.16245949074074073,1.1574074074074073e-05
1489,49.63333333333333,117.49288583680556,40.371966099719536,129.83053819444444,115.3071875,102.81458333333333,7.151130390368319,8.0845689087021,0.9508333333333333,0.003564814814814815
1490,49.666666666666664,117.47872026041667,40.437720234552515,129.81173611111112,115.29116319444445,102.83248263888889,7.1528790322106985,8.135560781192536,0.7737557870370371,0.007372685185185185
1491,49.7,118.36554752777776,40.78707173110734,130.56458333333333,116.22942708333333,103.60430555555556,7.179970962041004,8.21719626630943,2.221857638888889,0.027546296296296298
1492,49.733333333333334,118.41236452083335,40.778700476668774,130.63895833333333,116.26460069444444,103.6853125,7.178488326488939,8.208303129543605,0.1488773148148148,5.787037037037037e-06
1493,49.766666666666666,118.48685864930555,41.36571903648237,130.5586284722222,116.35734375,104.03493055555556,7.20737436215038,8.62453130213958,2.919716435185185,0.041944444444444444
1494,49.8,118.67862247569444,41.87685751727917,130.6081423611111,116.56746527777777,104.46371527777778,7.233125263294524,9.014888543840566,3.5171006944444443,0.04907986111111111
1495,49.833333333333336,119.48469648958333,42.10274628522314,131.32652777777778,117.40151041666667,105.25092013888889,7.232693054710619,9.060299004876715,4.292748842592593,0.06122685185185185
1496,49.86666666666667,119.4733021111111,42.34003242451188,130.7134201388889,117.56994791666666,105.22994791666666,7.248918482833544,9.21868464834241,5.9284895833333335,0.08177083333333333
1497,49.9,119.48389787847222,42.33598801529615,130.69746527777778,117.59,105.22505208333334,7.25065804990603,9.219857084218702,0.08127314814814815,0.0
1498,49.93333333333333,118.92933032638888,42.57664089912247,129.85319444444445,117.06543402777778,105.22635416666667,7.245393895640704,9.574189300403866,5.221817129629629,0.09046296296296297
1499,49.96666666666667,118.16460301736112,42.32424190748764,128.7931423611111,116.41085069444445,104.24017361111112,7.2313017593155475,9.455085140194445,7.022135416666667,0.12091435185185186
1500,50.0,117.92349280902778,42.26716564848058,128.60385416666668,116.1571875,103.97081597222223,7.226531747791155,9.339782507009387,2.7241608796296295,0.049033564814814815
1501,50.03333333333333,117.90248205208333,42.25590999416827,128.5600347222222,116.14352430555556,103.94418402777778,7.2266172579437615,9.339690820422486,0.12791087962962963,1.1574074074074073e-05
1502,50.06666666666667,117.42269177430555,42.31305948406184,128.09399305555556,115.65802083333334,103.48050347222222,7.218364407006307,9.2898953390593,2.698709490740741,0.05175347222222222
1503,50.1,116.89229759722222,42.2840118262016,127.44571180555556,115.15362847222222,103.0396701388889,7.215185088498506,9.318493138215496,2.5738310185185185,0.042980324074074074
1504,50.13333333333333,117.12297166666666,42.03830689316595,127.82145833333334,115.34918402777778,103.19104166666666,7.215933247631527,9.145726985245076,2.7646527777777776,0.04644675925925926
1505,50.166666666666664,116.91611263888888,42.21304297797045,127.59756944444445,115.1543923611111,102.91479166666667,7.221665171143449,9.091893716992576,3.7864583333333335,0.060167824074074075
1506,50.2,116.92412027777777,42.21160250204807,127.60619791666667,115.16215277777778,102.92342013888889,7.221817607280611,9.091294472103158,0.02745949074074074,0.0
1507,50.233333333333334,116.60170722569444,42.03004485643136,127.25895833333334,114.84418402777777,102.63008680555555,7.222327863391758,9.103031647654303,1.6542824074074074,0.026695601851851852
1508,50.266666666666666,116.38922009375,41.90237370042948,127.00857638888888,114.64027777777778,102.44418402777778,7.221409224270009,9.149885114639094,1.4070891203703704,0.021394675925925925
1509,50.3,116.42486936458333,41.84511186160572,127.04923611111111,114.67121527777778,102.51175347222222,7.22234263456875,9.164803157388395,1.1843402777777778,0.020092592592592592
1510,50.333333333333336,116.38896731597222,41.84418854734928,126.99796875,114.64203125,102.45454861111111,7.221789766377189,9.169732368019556,0.0915798611111111,0.0
1511,50.36666666666667,116.45533643402777,41.83780378313927,127.09979166666666,114.69380208333334,102.56112847222222,7.2217635758664915,9.173710107699028,0.573587962962963,0.01109375
1512,50.4,116.38135478472222,41.838409972152085,126.99557291666666,114.63277777777778,102.44782986111112,7.221993808316072,9.199089802150041,0.6047106481481481,0.012309027777777778
1513,50.43333333333333,116.39459236458332,41.837133258504004,127.01362847222222,114.64395833333333,102.46725694444444,7.223814173034537,9.210508118075136,0.24092013888888889,0.0038425925925925928
1514,50.46666666666667,116.30734942013888,41.84074861767834,126.88421875,114.5768576388889,102.30465277777778,7.225026884419518,9.221577535233621,0.17557291666666666,0.0
1515,50.5,116.34206608680556,41.83640402066373,126.92848958333333,114.6075173611111,102.35142361111112,7.225390607225895,9.217676889904753,0.0594212962962963,0.0
1516,50.53333333333333,116.33075506249999,41.83352307180237,126.91225694444445,114.59840277777778,102.33284722222223,7.225316686778936,9.21594228982843,0.03356481481481482,0.0
1517,50.56666666666667,116.33851384027777,41.83440565882922,126.92225694444444,114.60508680555556,102.34465277777778,7.225519640629006,9.216222192721013,0.02870949074074074,0.0
1518,50.6,116.32337984027778,41.8329698195964,126.89696180555555,114.59409722222222,102.31838541666667,7.2246799262806825,9.204805392044724,0.20067708333333334,5.787037037037037e-06
1519,50.63333333333333,116.3277617361111,41.83158870471552,126.90404513888889,114.59770833333333,102.32244791666666,7.225198006875853,9.203519633463195,0.07924768518518518,0.0
1520,50.666666666666664,115.19044248958332,40.52065509878118,125.95751736111112,113.4328125,100.89649305555555,7.172092117265581,8.046429389120327,1.9320081018518518,0.020775462962962964
1521,50.7,115.19716638888889,40.51777707386258,125.96614583333333,113.43894097222223,100.90350694444444,7.171641968279745,8.045493410259038,0.031516203703703706,0.0
1522,50.733333333333334,115.19334171527777,40.51839829347476,125.96057291666666,113.43581597222222,100.89789930555555,7.171774408355408,8.046986178978791,0.0215625,0.0
1523,50.766666666666666,76.27874152777778,33.0191135198621,65.49767361111111,76.76182291666667,103.23934027777777,4.462274885161796,2.8388597269902123,51.75850694444444,0.877181712962963
1524,50.8,76.31175732638887,33.02589180673641,65.53942708333334,76.79081597222222,103.28647569444445,4.471691269221035,2.849752600893349,0.07127314814814815,8.101851851851852e-05
1525,50.833333333333336,76.30350130555554,33.04512912798359,65.53092013888889,76.78375,103.26717013888889,4.483197376313386,2.869653163019864,0.06914930555555555,0.0004050925925925926
1526,50.86666666666667,76.39336125694444,33.075667992527336,65.63526041666667,76.87116319444445,103.33862847222223,4.530751069916387,2.9489741881989326,0.1953761574074074,0.004074074074074074
1527,50.9,76.50290468402775,33.22388362474552,65.78673611111111,76.98059027777778,103.32585069444444,4.585448844244848,3.169559795185651,0.5807060185185186,0.009346064814814814
1528,50.93333333333333,76.74143130902776,33.40918579543439,66.09666666666666,77.20036458333334,103.53987847222223,4.623012252866835,3.3788076718598288,0.6068344907407407,0.009363425925925926
1529,50.96666666666667,76.96994957638888,33.70413226732236,66.38519097222222,77.42784722222223,103.60196180555556,4.662004905103905,3.6182802985018996,0.7148263888888889,0.011498842592592592
1530,51.0,77.23279142361112,34.05092011541141,66.70173611111112,77.68164930555555,103.79621527777778,4.6912089464483975,3.8628703403101285,0.8244502314814814,0.01171875
1531,51.03333333333333,77.52769678472221,34.56551472750943,67.0104861111111,77.99538194444445,103.86385416666667,4.764787993923633,4.323652399833312,1.3323784722222223,0.020162037037037037
1532,51.06666666666667,77.96688295138888,35.04125410767723,67.53934027777778,78.41026041666667,104.27979166666667,4.827623739677976,4.680837226344426,1.1859085648148149,0.01568287037037037
1533,51.1,78.16030147569445,35.4162392095364,67.75795138888888,78.60845486111111,104.35171875,4.861377062655933,4.915176804704238,1.1316956018518518,0.014791666666666667
1534,51.13333333333333,78.64311282638887,36.08948769425917,68.30416666666666,79.0886111111111,104.67413194444444,4.945289208754225,5.443234798654771,1.5812152777777777,0.025983796296296297
1535,51.166666666666664,78.74510693402776,36.30259384206901,68.39552083333334,79.20883680555555,104.6268576388889,4.9822963443311785,5.644204418342426,1.081724537037037,0.014600694444444444
1536,51.2,79.04007021527777,36.481693536552534,68.77053819444444,79.47414930555556,104.97980902777778,5.005973266890304,5.79505125269199,0.9832118055555555,0.011938657407407408
1537,51.233333333333334,79.15732170833331,36.562931101905534,68.88515625,79.60223958333333,104.99744791666667,5.034022843592723,6.001831287766293,0.7044097222222222,0.008761574074074074
1538,51.266666666666666,79.31440078124999,36.59564176904019,69.07145833333334,79.754375,105.11744791666666,5.065366905137831,6.175913929823909,0.9431481481481482,0.013657407407407408
1539,51.3,79.20653494444443,36.596916675756276,68.92901041666667,79.66722222222222,104.9062326388889,5.071970772429969,6.181452719636405,0.5763252314814815,0.002627314814814815
1540,51.333333333333336,79.39728848263888,36.64687338734386,69.18965277777778,79.83480902777778,105.12067708333333,5.099946987256745,6.284526531265142,0.7367592592592592,0.007818287037037037
1541,51.36666666666667,79.36216076388887,36.865865276066685,69.27902777777778,79.79206597222222,104.794375,5.168037664401485,6.486266490764901,2.072829861111111,0.03826967592592593
1542,51.4,79.31232415625,37.007975841075606,69.35965277777778,79.72175347222222,104.56321180555555,5.2190555202075775,6.553548386766918,2.124646990740741,0.040150462962962964
1543,51.43333333333333,79.14496938194442,37.18697550050536,69.29734375,79.56779513888888,103.95383680555555,5.278279975561421,6.700570636054973,2.9945659722222224,0.055399305555555556
1544,51.46666666666667,79.19772786458333,37.37177946031228,69.70779513888888,79.55071180555555,103.6451736111111,5.376342358243652,6.853209822235065,3.992042824074074,0.07066550925925925
1545,51.5,79.0636842048611,37.85474327691859,70.06887152777777,79.37184027777778,102.49725694444444,5.510537397645683,6.980366705354206,8.341359953703703,0.13550347222222223
1546,51.53333333333333,79.36279884722221,37.91995066702531,70.7617013888889,79.60543402777778,102.28607638888889,5.587654655082678,7.0479979629777585,6.557349537037037,0.11265625
1547,51.56666666666667,79.76207708680556,38.06588379681736,71.69413194444445,79.98916666666666,101.26942708333333,5.6823880023917255,7.132876518932584,7.836030092592592,0.1313425925925926
1548,51.6,81.23691119097222,39.023192033476626,74.43864583333334,81.25866319444444,101.03960069444445,5.8406483074062585,7.292767169498273,14.571846064814816,0.2203298611111111
1549,51.63333333333333,81.4510370173611,39.16987651948738,74.94713541666667,81.45833333333333,100.53013888888889,5.881575703520489,7.248093137355056,10.566105324074075,0.17813657407407407
1550,51.666666666666664,81.83942350694444,39.41207841282255,75.91164930555556,81.75706597222222,100.11015625,5.934398630516182,7.104053314184758,11.084594907407407,0.18894675925925927
1551,51.7,81.79959212499999,39.526136501362615,76.00045138888889,81.73152777777777,99.54996527777777,5.9594027571053205,7.103006311880483,11.603292824074074,0.19744791666666667
1552,51.733333333333334,80.90478988541665,39.518147611477616,75.40366319444445,80.74133680555556,98.72253472222222,5.94868390807496,6.671620443737364,18.199143518518518,0.29161458333333334
1553,51.766666666666666,80.42433544791666,39.413787813875366,74.84347222222222,80.28538194444444,98.23418402777777,5.920164992340073,6.55340960352234,11.751429398148149,0.20258680555555555
1554,51.8,79.85371288888888,39.12391576367219,74.28729166666666,79.68802083333334,97.88590277777777,5.8828185396243775,6.38730168913599,11.401498842592593,0.1969965277777778
1555,51.833333333333336,78.94427352430556,38.56523649291759,73.17803819444444,78.84135416666666,96.94302083333334,5.869701697379897,6.330760855844005,11.31453125,0.19124421296296296
1556,51.86666666666667,77.30646957638889,36.553311905105005,71.15034722222222,77.20434027777777,96.44545138888888,5.793828507852728,6.087582170381817,15.324565972222222,0.24525462962962963
1557,51.9,76.58670768055555,35.40149328102146,70.10102430555555,76.5328125,96.21831597222223,5.7671491759364795,6.089252692277475,8.286863425925926,0.1526099537037037
1558,51.93333333333333,75.86463960763888,34.340402111395555,69.20789930555556,75.80642361111111,96.04274305555556,5.749832617586189,6.080503735274021,7.169658564814815,0.13702546296296297
1559,51.96666666666667,74.61230234027776,33.037778683962216,67.46586805555556,74.64633680555555,95.31854166666666,5.71605520411398,6.196399819859279,9.347268518518518,0.16455439814814815
1560,52.0,74.45757688194445,32.744977577294584,67.3338888888889,74.45548611111111,95.4546875,5.714547363662346,6.192211470504748,4.542679398148148,0.08491898148148148
1561,52.03333333333333,74.50495874652778,33.04396435474578,67.42847222222223,74.51164930555555,95.27609375,5.711056241503712,6.243562739817506,4.102754629629629,0.07405671296296296
1562,52.06666666666667,75.0708422013889,33.752745636965095,68.24973958333334,75.02916666666667,95.5690798611111,5.723357982007494,6.285565527468748,4.405868055555556,0.08072916666666667
1563,52.1,75.28079888541667,34.44670929027713,68.77866319444445,75.23729166666666,94.85795138888889,5.752784384270588,6.260031440022698,7.33478587962963,0.12049768518518518
1564,52.13333333333333,75.0562199340278,33.46791602758064,68.83989583333333,74.92578125,94.65289930555555,5.7670211430766205,6.240299294985226,3.838767361111111,0.06819444444444445
1565,52.166666666666664,74.88657657291665,32.85219096329509,68.77814236111111,74.75652777777778,94.16170138888889,5.786429617409641,6.287996166750217,3.390954861111111,0.06493055555555556
1566,52.2,75.30495181944444,32.86732342013971,69.48168402777777,75.12793402777778,94.20564236111112,5.791620620810756,6.352191886205169,6.123472222222222,0.12672453703703704
1567,52.233333333333334,75.34461983680555,33.17075776731719,69.53956597222222,75.18946180555555,93.97513888888889,5.78874039867457,6.341414101247739,3.830133101851852,0.07985532407407407
1568,52.266666666666666,75.80488622569445,33.012236737431195,70.14157986111111,75.57098958333333,94.79798611111111,5.782919460189602,6.2914889023646445,3.996354166666667,0.07984375
1569,52.3,75.91715151736112,32.82483024120744,70.15524305555556,75.71826388888888,94.85380208333333,5.766968612087464,6.315683198100855,4.196232638888889,0.0846412037037037
1570,52.333333333333336,75.43916957986112,31.407770091591633,69.23661458333333,75.28319444444445,95.24826388888889,5.70040859890053,6.088733956493877,7.444282407407408,0.14421296296296296
1571,52.36666666666667,75.19119601736111,31.070819317315085,68.70513888888888,75.11864583333333,95.00869791666666,5.681866050883396,6.017410890535217,5.047650462962963,0.10266782407407407
1572,52.4,75.26365459374999,30.818450647223525,68.74901041666666,75.16725694444445,95.4015625,5.6705361518211985,6.0104565696164105,5.10525462962963,0.10686921296296296
1573,52.43333333333333,74.92101805555555,30.336314420140788,68.24631944444444,74.85335069444444,95.245625,5.638578005703887,5.874384714495903,7.845300925925926,0.1570775462962963
1574,52.46666666666667,74.85112832291667,30.516724938394265,68.20954861111112,74.76546875,95.25644097222222,5.623750761332886,5.811648340109217,5.127112268518519,0.11124421296296297
1575,52.5,75.07391706597221,30.885823396402234,68.40828125,75.00888888888889,95.34569444444445,5.609933607574489,5.70074209394866,4.468709490740741,0.0940451388888889
1576,52.53333333333333,75.63535411805555,31.29274017028808,69.23725694444444,75.51067708333333,95.71020833333333,5.633617463335938,5.707185026377481,4.252268518518519,0.0913136574074074
1577,52.56666666666667,75.90505053819444,31.850183878846224,69.83809027777778,75.76140625,95.19272569444445,5.72650224601966,5.898495232637854,6.3857233796296295,0.1279803240740741
1578,52.6,75.59985235763888,31.820619165567106,69.60913194444444,75.44045138888889,94.81911458333333,5.760054777736028,5.9549676124931645,4.035688657407407,0.08266782407407407
1579,52.63333333333333,74.12964349652776,28.627016956773478,67.7890625,74.02791666666667,93.80779513888889,5.646032211158344,4.99947721141778,5.4222222222222225,0.09733217592592593
1580,52.666666666666664,74.07252909027777,28.523405644184827,67.78763888888889,73.93510416666666,93.9403125,5.679250351584365,5.0533027665999715,4.021510416666667,0.08307291666666666
1581,52.7,73.71136305902778,28.389133713512688,67.29717013888889,73.60857638888889,93.61677083333333,5.69003545055825,5.140581173462859,5.460642361111111,0.11163194444444445
1582,52.733333333333334,73.70452730555554,28.4321294861095,67.35123263888889,73.58460069444445,93.60039930555556,5.705247248495903,5.209952672115831,3.530011574074074,0.07620949074074074
1583,52.766666666666666,73.43940988541667,28.540865791481053,67.00748263888889,73.36383680555555,93.12746527777777,5.715280503931695,5.345741179440937,3.515596064814815,0.07214699074074074
1584,52.8,73.14672307986112,28.849646582046635,66.82328125,73.03362847222222,92.88701388888889,5.732061680163449,5.3873072271841895,4.743159722222222,0.09832175925925926
1585,52.833333333333336,73.00091866319443,29.081976625187924,66.61953125,72.90913194444444,92.70076388888889,5.742803468512668,5.433109529042958,2.880792824074074,0.057228009259259256
1586,52.86666666666667,73.00189466319445,29.63093539235919,66.62513888888888,72.90534722222222,92.73526041666666,5.75193278801679,5.5871688480493376,2.692511574074074,0.05032986111111111
1587,52.9,72.95845451041666,30.142614712069076,66.50821180555556,72.89225694444444,92.60756944444445,5.7522262213821245,5.706186511212953,2.2715277777777776,0.03976273148148148
1588,52.93333333333333,73.06875593055554,30.48975327060303,66.67546875,72.97236111111111,92.84928819444444,5.7529612998825765,5.781240939539514,2.485920138888889,0.04879050925925926
1589,52.96666666666667,73.08019719097221,30.917889282836562,66.65244791666667,72.99979166666667,92.80381944444444,5.746952630912467,5.816130925303652,1.6082349537037037,0.03163773148148148
1590,53.0,73.15394767361111,31.02010110173356,66.74635416666666,73.06401041666666,92.91263888888889,5.749869687248613,5.807247597017419,1.2918171296296297,0.024247685185185185
1591,53.03333333333333,73.03352555902777,31.067520742434457,66.56600694444444,72.96987847222222,92.70824652777777,5.745332510857966,5.78447202413146,1.3316261574074073,0.027945601851851853
1592,53.06666666666667,73.26701447222221,31.10364324658086,66.88645833333334,73.14180555555555,93.29548611111112,5.7462935384824405,5.791778642183611,0.9636689814814815,0.011863425925925927
1593,53.1,73.212333625,31.1249594844388,66.61534722222223,73.17178819444445,93.03944444444444,5.739797522469246,5.785080239293945,0.8154571759259259,0.011886574074074074
1594,53.13333333333333,73.16985097222222,31.157225234047935,66.37494791666667,73.18932291666667,92.98522569444444,5.732194274829033,5.784636864685673,0.9170138888888889,0.009577546296296296
1595,53.166666666666664,72.9781566111111,31.1912278433682,65.79956597222223,73.14006944444445,92.51234375,5.705414017865675,5.811103101513959,1.1303761574074074,0.017760416666666667
1596,53.2,73.09349544444443,31.28010542968437,65.93756944444445,73.24111111111111,92.70256944444445,5.713828700508268,5.86402251685184,0.4657060185185185,0.005381944444444444
1597,53.233333333333334,73.11348894097222,31.356126881908466,65.93864583333334,73.27043402777778,92.68585069444444,5.710207790994218,5.8958033399225345,0.2896064814814815,0.0038541666666666668
1598,53.266666666666666,73.1801878888889,31.483121039747754,65.9921701388889,73.3457986111111,92.70550347222222,5.713456900419059,5.964493207043951,0.4583217592592593,0.004496527777777778
1599,53.3,73.24481261805555,31.62292720140243,66.026875,73.42703125,92.69371527777778,5.711396073284486,6.013385698792247,0.23125578703703703,0.0023148148148148147
1600,53.333333333333336,73.38694464930555,31.821698877724003,66.19029513888889,73.56027777777778,92.86118055555555,5.719096493357304,6.074217149212579,0.21980324074074073,0.00203125
1601,53.36666666666667,73.49447102083333,31.953993582938704,66.30828125,73.66897569444444,92.92630208333334,5.720812616005787,6.146105863248649,0.22289351851851852,0.0028703703703703703
1602,53.4,73.64494915277778,32.14312462626573,66.53208333333333,73.80184027777777,93.03534722222223,5.725623524465311,6.250381893452317,0.38625578703703706,0.005381944444444444
1603,53.43333333333333,73.74429478472221,32.26626481500642,66.66494791666666,73.89984375,93.04928819444444,5.727702837276301,6.336963297150493,0.30734375,0.003564814814814815
1604,53.46666666666667,73.86611083333332,32.28868012121015,66.86493055555556,74.00029513888889,93.15256944444444,5.736019889030361,6.362465008015766,0.3458101851851852,0.004849537037037037
1605,53.5,73.91998918749998,32.303240104003535,66.98965277777778,74.03876736111111,93.15045138888888,5.738131129597176,6.354849227094437,0.41119212962962964,0.006921296296296296
1606,53.53333333333333,73.8880603298611,32.150764339070946,67.00053819444445,73.98984375,93.1607986111111,5.733597402630161,6.3694244477366135,0.7722048611111111,0.013009259259259259
1607,53.56666666666667,73.59187819791667,31.626082821072984,66.64335069444445,73.7025,92.95670138888889,5.724428973992713,6.242789999215571,0.6055034722222222,0.010688657407407407
1608,53.6,73.4759323298611,31.391538336459693,66.50760416666667,73.57585069444444,93.00508680555555,5.712349521391321,6.12577136205048,0.6317418981481482,0.00967013888888889
1609,53.63333333333333,73.48134710069444,31.63843705520204,66.55416666666666,73.57467013888889,92.95467013888889,5.7047298158582755,5.922098819536872,0.9401967592592593,0.012627314814814815
1610,53.666666666666664,73.52771203472221,31.816729982825677,66.62723958333333,73.613125,93.00074652777778,5.698485436237939,5.790884750695769,0.4219212962962963,0.006678240740740741
1611,53.7,73.49779151388888,31.938899883066902,66.58097222222223,73.59206597222222,92.93118055555556,5.685709834878311,5.727373851758652,0.35828125,0.00494212962962963
1612,53.733333333333334,73.521021375,32.03086888796012,66.61432291666667,73.60739583333333,93.00286458333333,5.68039927635416,5.62651382433405,0.4427951388888889,0.006163194444444444
1613,53.766666666666666,73.41316958333333,32.0667239512223,66.48809027777777,73.5021875,92.92295138888889,5.6663188801431925,5.4667770229827894,0.6280555555555556,0.010127314814814815
1614,53.8,73.4080207361111,32.06092992720894,66.47994791666666,73.49696180555556,92.92737847222222,5.668438558129436,5.465209799340082,0.37603587962962964,0.005717592592592593
1615,53.833333333333336,73.38041281944444,32.03192379582627,66.43595486111111,73.47475694444445,92.89449652777778,5.665191091698558,5.443939175895562,0.40057291666666667,0.00568287037037037
1616,53.86666666666667,73.55076759722222,32.06946375968819,66.69211805555555,73.60236111111111,93.23565972222222,5.689151642771795,5.492057285498868,1.0607175925925927,0.009791666666666667
1617,53.9,73.53265630555556,32.04677502544257,66.63083333333333,73.61350694444444,93.05486111111111,5.698455876941653,5.571248016373643,0.7088194444444444,0.0067708333333333336
1618,53.93333333333333,74.0738261388889,32.78174853466922,67.30565972222222,74.13626736111111,93.38482638888888,5.740847494217747,5.705197416513673,1.0182118055555556,0.01119212962962963
1619,53.96666666666667,74.66348266666667,33.6455740392764,68.09217013888889,74.73454861111111,93.30939236111111,5.7837269575147925,5.918534782076568,1.4399710648148147,0.01738425925925926
1620,54.0,76.77268478472223,36.4262628047799,70.88717013888889,76.74991319444445,94.3287326388889,5.9578486991316275,6.390363150399073,3.6316840277777778,0.050243055555555555
1621,54.03333333333333,77.0816725798611,37.012183370912524,71.2384375,77.06190972222223,94.48342013888889,5.96443194129931,6.460712341522891,0.9895833333333334,0.01579861111111111
1622,54.06666666666667,77.19048326736112,37.019692812730064,71.39170138888889,77.1595138888889,94.57234375,5.97624223350167,6.542410226650048,0.9642013888888888,0.015335648148148149
1623,54.1,77.24703235416666,37.060316076940474,71.41628472222222,77.23741319444444,94.51152777777777,5.9866714158675105,6.648763776227892,1.2386226851851851,0.020943287037037038
1624,54.13333333333333,77.6850905,37.361553795458526,72.00821180555556,77.62918402777778,94.95501736111112,6.020554075398388,6.930881924589276,2.8177083333333335,0.04297453703703704
1625,54.166666666666664,77.67298104861109,37.339999927431805,71.95602430555556,77.63347222222222,94.89848958333333,6.026090129100465,7.006881535866515,1.6769270833333334,0.02457175925925926
1626,54.2,77.67909659375,37.241067754379806,71.943125,77.62965277777778,95.05901041666667,6.034308436177932,7.046058798511143,1.6683738425925927,0.02314236111111111
1627,54.233333333333334,77.40939098263887,36.838104074239304,71.4596875,77.40725694444444,94.95001736111111,6.040185218818271,7.1305410970145005,2.8221064814814816,0.042881944444444445
1628,54.266666666666666,77.38650349999999,36.617541120487545,71.44512152777777,77.3495138888889,95.24789930555555,6.054046180284415,7.179350198078598,1.8352372685185185,0.02561921296296296
1629,54.3,77.19093622916665,36.395069144016496,71.10373263888889,77.18284722222222,95.19543402777778,6.059445448396252,7.254219111887391,1.7785416666666667,0.027390046296296298
1630,54.333333333333336,77.05716516666666,36.23461438965564,70.87467013888889,77.05369791666666,95.29647569444444,6.062318480920213,7.313974624525573,1.6816840277777778,0.026788194444444444
1631,54.36666666666667,76.86285686805554,36.24055656132789,70.43715277777778,76.91069444444445,95.31010416666666,6.046902897905011,7.472144574521582,2.4352372685185184,0.04175925925925926
1632,54.4,77.00638242708334,36.308767872933736,70.6114236111111,77.02949652777778,95.60800347222222,6.045322241491503,7.4831484193304405,1.2269328703703704,0.018865740740740742
1633,54.43333333333333,76.94001858333333,36.274968259692415,70.48076388888889,76.9815625,95.54840277777778,6.040932945616353,7.504358928756721,0.9696412037037037,0.01509837962962963
1634,54.46666666666667,76.94962812152777,36.21889121426929,70.46314236111111,76.995,95.60027777777778,6.057774614023651,7.596329095256285,1.1438715277777778,0.020370370370370372
1635,54.5,76.92107555208334,36.20585095034164,70.404375,76.97883680555556,95.53796875,6.061912352111036,7.629506070874781,0.5100405092592593,0.008802083333333334
1636,54.53333333333333,76.97109540972221,36.18417451592713,70.46373263888889,77.02317708333334,95.61675347222223,6.0703325426681465,7.66265475620319,0.5521469907407407,0.007233796296296296
1637,54.56666666666667,76.9838178159722,36.166573161974114,70.46795138888889,77.04046875,95.60925347222222,6.073194059473068,7.6850186487338945,0.26708912037037036,0.003894675925925926
1638,54.6,77.1313188298611,36.17357775016815,70.7043923611111,77.14508680555555,95.91965277777778,6.074162361630947,7.682151347961774,0.526712962962963,0.0025289351851851853
1639,54.63333333333333,77.02208394444445,36.176220928699955,70.52871527777778,77.06645833333333,95.70288194444444,6.0681694745468295,7.6710640400671615,0.3180208333333333,0.00041087962962962964
1640,54.666666666666664,77.06539335763888,36.184085691486274,70.59659722222223,77.09831597222222,95.78727430555556,6.068910874817641,7.672640259855708,0.1621875,0.00035300925925925924
