frame,time_s,rms,peak,spectral_flux,centroid_hz
622,20.733333333333334,0.08411664728038595,0.641143798828125,0.7071126532589229,5029.615650490134
623,20.766666666666666,0.2123977457137922,0.86968994140625,0.30696259226059414,5650.475446670614
624,20.8,0.29191468606368615,0.950714111328125,0.3520752142093201,4778.934715981161
625,20.833333333333332,0.408250329260845,0.999969482421875,0.6606014099908329,1928.964021192678
626,20.866666666666667,0.4486371656423081,0.999969482421875,0.3582580446754354,1924.6610722688251
627,20.9,0.3576605212514353,0.938385009765625,0.6165572076705292,4580.725715358273
628,20.933333333333334,0.26007482120498787,1.0,0.347957195865455,4901.7791219781275
629,20.966666666666665,0.28492383154043127,1.0,0.7412898646824813,1148.5298975969417
630,21.0,0.18458335183195204,0.999969482421875,0.33039331247665,780.7706169119175
631,21.033333333333335,0.13186142306620055,0.54827880859375,0.6632411536009662,1900.8673587097244
632,21.066666666666666,0.160177985872475,0.54827880859375,0.3674474718256264,2739.181702445847
633,21.1,0.23505874855351971,0.998504638671875,0.4787881647703293,1486.844373207863
634,21.133333333333333,0.30742678756316283,0.99615478515625,0.3886304002294736,996.0636844975467
635,21.166666666666668,0.3519209896402617,0.654205322265625,0.5193223563099328,559.8105324213024
636,21.2,0.3174031506869877,0.98193359375,0.3561273549984348,692.9679675796125
637,21.233333333333334,0.26512313727167214,0.984832763671875,0.4170854897715536,1187.6351883168898
638,21.266666666666666,0.23584306189121762,0.999969482421875,0.43615194084767545,1542.1979315903625
639,21.3,0.22514319874326436,0.999969482421875,0.28597386862262086,1831.4149191364122
640,21.333333333333332,0.20626718351665774,0.999969482421875,0.4409678819382373,1201.5126050981985
641,21.366666666666667,0.18355237548908387,0.57342529296875,0.46797883734547063,1187.0037171252184
642,21.4,0.10244446705646228,0.31488037109375,0.34253601769130837,1811.0297950124793
643,21.433333333333334,0.031099918505048705,0.14385986328125,0.3900145659076141,2235.5371055988962
644,21.466666666666665,0.03711838259127342,0.15057373046875,0.289318425597625,2652.4969325409184
645,21.5,0.04889877195884381,0.1737060546875,0.33668321137042334,2308.420709730999
646,21.533333333333335,0.04375087510247146,0.1737060546875,0.3248590326643229,2581.5864535155833
647,21.566666666666666,0.024127295773285852,0.14056396484375,0.3410201616462192,3035.6295260243164
648,21.6,0.01958080355981173,0.068939208984375,0.2824294800765537,2948.5287620603513
649,21.633333333333333,0.022175851856743013,0.07305908203125,0.3028321697890662,2972.5197157912166
650,21.666666666666668,0.045248403167971074,0.333282470703125,0.3048642504094996,3261.6799180146954
651,21.7,0.08115747524093066,0.526336669921875,0.3305955154632835,2791.0804108482153
652,21.733333333333334,0.07555676776580274,0.526336669921875,0.2984482163001917,2718.8759771011073
653,21.766666666666666,0.0409710510872566,0.156524658203125,0.23385327891851979,2801.4351980735555
654,21.8,0.038816689660457926,0.156524658203125,0.3009804280368129,2859.27746484959
655,21.833333333333332,0.037153064425118634,0.139373779296875,0.32565157333212363,3012.980375097238
656,21.866666666666667,0.041630788661330846,0.16119384765625,0.28775098413096567,3027.192259384545
657,21.9,0.04396898917987942,0.16119384765625,0.3385921619771224,2648.3930397319173
658,21.933333333333334,0.03926316567672717,0.136749267578125,0.29843641163090245,3139.582418620169
659,21.966666666666665,0.040222892444692904,0.178741455078125,0.3085128345273559,3228.896745610428
660,22.0,0.03654474064920123,0.178741455078125,0.3308025817424178,3350.4842272099686
661,22.033333333333335,0.0678537220398845,0.39080810546875,0.3378609581280156,3681.018055382081
662,22.066666666666666,0.28869844075238643,0.999969482421875,0.38033815759283385,2749.5282072353953
663,22.1,0.3755286826704826,0.999969482421875,0.40669089644336276,1536.20831665039
664,22.133333333333333,0.2667315408695531,0.999969482421875,0.4261482666984884,1500.4081705190383
665,22.166666666666668,0.2584044967205223,0.999969482421875,0.42556255672267085,1164.596143957372
666,22.2,0.3147962984657664,0.999114990234375,0.36185598987287565,1294.6071263119372
667,22.233333333333334,0.330361759822998,0.997711181640625,0.3903315626529653,1562.3017211795316
668,22.266666666666666,0.36455312357919945,0.999969482421875,0.3897576924607651,1403.7923062692537
669,22.3,0.31025702172831593,0.999969482421875,0.4459496238863043,1731.7544914149803
670,22.333333333333332,0.17522819798463377,0.648040771484375,0.38753526276757033,1773.5224826571755
671,22.366666666666667,0.13073793460474362,0.53851318359375,0.32201418200993864,2060.8175605804186
672,22.4,0.11168452974538713,0.472686767578125,0.5333069704475344,4560.93431506191
673,22.433333333333334,0.28925043518609544,0.99078369140625,0.43742319211672726,2821.4087323006047
674,22.466666666666665,0.32702894672754673,0.99078369140625,0.523739814213253,982.0108161685214
675,22.5,0.19028665107395554,0.8890380859375,0.4686477414288883,2234.350851105742
676,22.533333333333335,0.19659173762774246,0.99359130859375,0.33553456402576154,2241.5526088972592
677,22.566666666666666,0.3162264439968226,0.999969482421875,0.4700600529476908,1227.5491511030423
678,22.6,0.2988099895768872,0.999969482421875,0.4140776471588654,1858.202664114753
679,22.633333333333333,0.24196084369041143,0.87969970703125,0.4072253675883457,1176.0453787688746
680,22.666666666666668,0.1748925505345572,0.87969970703125,0.3552094825912508,1412.586619938888
681,22.7,0.06268337886238089,0.32843017578125,0.33893659554281774,2086.1208322071748
682,22.733333333333334,0.036179975196641866,0.16864013671875,0.3325382824942842,2637.6602391838055
683,22.766666666666666,0.033346967586011626,0.16864013671875,0.2993279814104855,3128.849956121956
684,22.8,0.02975568953057614,0.133819580078125,0.19765016297213692,3411.1178824932367
685,22.833333333333332,0.3021901476933739,0.999969482421875,0.4762230518929974,2140.6405675774618
686,22.866666666666667,0.43698969256389686,0.999969482421875,0.4172503530873268,1146.7336371347837
687,22.9,0.3968349521618877,0.99114990234375,0.5038483856988225,972.5386791203185
688,22.933333333333334,0.2915683243137759,0.727783203125,0.45505248607600957,2320.731508372
689,22.966666666666665,0.1615356316669618,0.60955810546875,0.49302981980196653,3870.7396572468424
690,23.0,0.3212904139963848,0.999969482421875,0.5818942072177904,1642.1248282247575
691,23.033333333333335,0.4464668211088977,1.0,0.37546646520485755,1217.9659007937023
692,23.066666666666666,0.4337520321874725,0.999969482421875,0.28543842776171013,1804.6170391992414
693,23.1,0.40046592384754026,0.975921630859375,0.4006540994224484,1647.9245551651713
694,23.133333333333333,0.2752703161843069,0.945068359375,0.2681428931594238,1570.8712872944204
695,23.166666666666668,0.3514218970391309,0.999969482421875,0.5408677413107646,1149.7964825446566
696,23.2,0.3985719163803763,0.999969482421875,0.2542947316037927,1303.7506074044022
697,23.233333333333334,0.3053998807817187,1.0,0.6450131857868208,4263.59815488248
698,23.266666666666666,0.28055782177368654,1.0,0.3349768626635472,4724.85069608568
699,23.3,0.2835632367924731,0.8363037109375,0.3117306125190996,4171.8117130683495
700,23.333333333333332,0.39551624024379384,0.83514404296875,0.6755914263838019,1252.225897347511
701,23.366666666666667,0.38714798798261274,0.83514404296875,0.5268536502741871,1379.951941084369
702,23.4,0.23121081115006792,0.71234130859375,0.4917884464053932,2538.6820325970225
703,23.433333333333334,0.25885305343472664,1.0,0.41935757649823285,1809.0939981761446
704,23.466666666666665,0.31652780444068823,1.0,0.39580901089392106,982.8592522794296
705,23.5,0.268856155131483,0.75494384765625,0.41087867806233835,1099.2337646824335
706,23.533333333333335,0.23165360118598993,0.869903564453125,0.22882913227570179,1361.9064437874142
707,23.566666666666666,0.2826380924981941,0.973236083984375,0.42676897232389605,1303.6431620293065
708,23.6,0.2951085692738709,0.973236083984375,0.3526594650938064,1013.0257457797313
709,23.633333333333333,0.2818305462236425,0.7255859375,0.45166358907422977,654.1007267903499
710,23.666666666666668,0.24726472017700893,0.687103271484375,0.36121892403128664,557.3034080811967
711,23.7,0.19161626078316,0.534149169921875,0.2888513760041534,548.0462065401201
712,23.733333333333334,0.11578301768288637,0.490234375,0.36009238857599396,673.7470488258174
713,23.766666666666666,0.04505770035704438,0.185089111328125,0.4535771732562711,884.8166956802769
714,23.8,0.01949782144348189,0.0859375,0.4040477161371191,1220.9057091480643
715,23.833333333333332,0.008631845062592267,0.02349853515625,0.29278589859148596,1397.2030698172175
716,23.866666666666667,0.00786782299963079,0.0223388671875,0.2715668227573663,1435.1597503466905
717,23.9,0.007825061946282753,0.02191162109375,0.32935597265119965,1477.477304960479
718,23.933333333333334,0.008159924245040959,0.02191162109375,0.305474740758244,1447.5697062270685
719,23.966666666666665,0.008746108165333754,0.024200439453125,0.24313257624272097,1399.959223545165
720,24.0,0.008631296356705611,0.028472900390625,0.28267120560806525,1477.4002643102488
721,24.033333333333335,0.009294378573051114,0.028472900390625,0.271453777150671,1447.287867424206
722,24.066666666666666,0.0094412236779189,0.026702880859375,0.29228323036420756,1288.9696255733768
723,24.1,0.008985101223054164,0.026580810546875,0.2984987803179139,1400.6024374846056
724,24.133333333333333,0.009231045413605815,0.0242919921875,0.31653897186988567,1442.1674177511206
725,24.166666666666668,0.008717430827896182,0.02301025390625,0.28993421249623164,1448.616797825647
726,24.2,0.008397034287895,0.027313232421875,0.2858456010640379,1519.8105245046163
727,24.233333333333334,0.008530109687877811,0.027313232421875,0.2911018043372485,1427.6402365341655
728,24.266666666666666,0.008721956140305737,0.028045654296875,0.1773741228127305,1382.9204441603663
729,24.3,0.009406673983134214,0.028045654296875,0.2792622863374606,1358.0990900632662
730,24.333333333333332,0.009770846977684322,0.030975341796875,0.27364094234602104,1253.4359276937348
731,24.366666666666667,0.009422257462846436,0.030975341796875,0.2643518593286867,1349.5008659330929
732,24.4,0.008636537325634283,0.027801513671875,0.2848972553021943,1445.3044698594151
733,24.433333333333334,0.008407598836640004,0.027801513671875,0.2691189557106837,1380.0156348702922
734,24.466666666666665,0.007943412268361842,0.02471923828125,0.27450050715776464,1517.389408509529
735,24.5,0.008694234192498646,0.065704345703125,0.3236033460250156,1538.1588199950686
736,24.533333333333335,0.21781294333301607,1.0,0.7360017074978051,4819.6612700400065
737,24.566666666666666,0.46528900847916743,1.0,0.708752975955081,1542.4199851910703
738,24.6,0.588541625378108,0.999969482421875,0.3518862382506339,1736.6520781362667
739,24.633333333333333,0.5491078136318099,0.999969482421875,0.5562842404216403,1062.4218615319105
740,24.666666666666668,0.3493477251266373,0.999969482421875,0.5045308217133744,1658.3135687027032
741,24.7,0.2015846106145499,0.894073486328125,0.5924953135977556,4310.904431754684
742,24.733333333333334,0.35175210503005316,1.0,0.6769016976571224,1203.2563475795378
743,24.766666666666666,0.30192488388619293,1.0,0.3932461698871045,962.5316456275632
744,24.8,0.12237358030125708,0.624481201171875,0.5216193925510002,2807.2608987754847
745,24.833333333333332,0.2121837153371846,0.7872314453125,0.33758325224906827,2508.662171695222
746,24.866666666666667,0.31869429777178154,1.0,0.36441933801750703,1475.5662371964006
747,24.9,0.27535043820205696,1.0,0.35891961152985374,1656.7243073347122
748,24.933333333333334,0.16952129759306575,0.64508056640625,0.3355936684149286,1997.3378691832168
749,24.966666666666665,0.1092899721986057,0.449951171875,0.29884063474196687,2225.999601346241
750,25.0,0.049576048293261066,0.188568115234375,0.4099353516429348,3491.072754187212
751,25.033333333333335,0.04535141938519403,0.181671142578125,0.2949615675070838,3266.9330320865797
752,25.066666666666666,0.03559692663774969,0.1402587890625,0.18298099812252147,3377.7128875621083
753,25.1,0.030583432655281115,0.131317138671875,0.308287999313611,3337.6173744169223
754,25.133333333333333,0.02979804876736782,0.118438720703125,0.32073776760858663,3383.922492125099
755,25.166666666666668,0.03599642451668642,0.124298095703125,0.3443654442008176,3504.694385298288
756,25.2,0.07925306399901495,0.37799072265625,0.355083546870949,3913.751007705823
757,25.233333333333334,0.20544342466727206,0.967071533203125,0.35508624821988144,4509.784659135353
758,25.266666666666666,0.2878601626339523,0.996002197265625,0.3073384451168812,4204.154204627122
759,25.3,0.2357702158252924,0.996002197265625,0.5963020962512573,1823.991432515837
760,25.333333333333332,0.14381778551051919,0.797607421875,0.4119711572585592,3054.371116083921
761,25.366666666666667,0.2500003166951305,0.999969482421875,0.435321942410258,1368.1305074653274
762,25.4,0.23759137583064863,0.999969482421875,0.4012130192674624,1507.6941566107666
763,25.433333333333334,0.12959675289170078,0.65283203125,0.4068457837086525,1007.2921386300737
764,25.466666666666665,0.053015395077591926,0.250396728515625,0.6088189391009826,3171.9099591378563
765,25.5,0.31538274767519375,1.0,0.5121820704855197,1774.0421943863873
766,25.533333333333335,0.36771576777776577,1.0,0.337899541303032,1218.1322052813275
767,25.566666666666666,0.20901132090549032,0.858673095703125,0.5582099888457565,3410.4178899784447
768,25.6,0.11723923461701476,0.518829345703125,0.429577817671196,4504.265307663584
769,25.633333333333333,0.32312477036400433,0.999969482421875,0.7463524450492947,919.9640112227534
770,25.666666666666668,0.41387001017203845,0.999969482421875,0.32565413370941887,562.872100935199
771,25.7,0.42630779165259336,0.9971923828125,0.6332142181410259,781.0312333282063
772,25.733333333333334,0.4482412676223137,0.9971923828125,0.49119084033323673,1288.4234875185382
773,25.766666666666666,0.4616325396098863,0.92633056640625,0.5441932124438871,749.0428223918581
774,25.8,0.4534120299308795,0.92633056640625,0.5832236963628677,405.8344441506402
775,25.833333333333332,0.2755537375157668,0.90167236328125,0.4158587532368139,534.1792364233936
776,25.866666666666667,0.07388686746107759,0.2816162109375,0.6973003178231966,3301.9848682133356
777,25.9,0.06676129951232149,0.255462646484375,0.3588525103357746,4108.82220505039
778,25.933333333333334,0.16337195912912222,0.621551513671875,0.6278833933352858,1410.726807286605
779,25.966666666666665,0.17462664001705736,0.621551513671875,0.30232037068159157,1797.0639915888798
780,26.0,0.1006238194040458,0.366943359375,0.3354054227147797,1562.3553536220381
781,26.033333333333335,0.06392468108634748,0.366943359375,0.3351849829069501,1419.7132096760597
782,26.066666666666666,0.008301424336170328,0.0552978515625,0.4049538102429897,819.3118028753009
783,26.1,0.004191857975633958,0.00823974609375,0.33637921219188927,802.6089528245294
784,26.133333333333333,0.004216566039161727,0.00823974609375,0.2174441146508332,849.1747509170357
785,26.166666666666668,0.004260355764450702,0.010711669921875,0.3230608929705313,1268.9562034764529
786,26.2,0.004663019226973055,0.017059326171875,0.33853627064133374,1964.7126170842662
787,26.233333333333334,0.006522077836273383,0.025238037109375,0.28658032082128626,2247.78997763403
788,26.266666666666666,0.010874211042049426,0.05133056640625,0.3171571536508797,2023.3348254116997
789,26.3,0.014791797776730772,0.05133056640625,0.3076899925382602,2207.0889821660844
790,26.333333333333332,0.01801424033076649,0.066558837890625,0.3338531159329361,2137.853180467453
791,26.366666666666667,0.021477902965197047,0.09619140625,0.32488435293030105,2278.606179084432
792,26.4,0.02637152574553346,0.104217529296875,0.30928288184386893,2361.666762757086
793,26.433333333333334,0.10156838353651117,0.746002197265625,0.33407052146350685,2956.1222819106456
794,26.466666666666665,0.18157944372240242,0.798248291015625,0.536836566915116,5230.024064576586
795,26.5,0.3003645112653733,1.0,0.5919189625810484,2367.4509713598013
796,26.533333333333335,0.33874867284915294,1.0,0.4257304326328864,1282.7965668361803
797,26.566666666666666,0.23305071405676178,0.780303955078125,0.31355295811790657,1716.78838250584
798,26.6,0.25815495681976025,0.999969482421875,0.5928968057266264,4364.751417548869
799,26.633333333333333,0.2571773668850336,0.999969482421875,0.27583456045613813,4710.66816971953
800,26.666666666666668,0.3814443648611023,1.0,0.6521733275582111,1609.2117840172525
801,26.7,0.42733670931608625,1.0,0.40521228081408595,999.007054092369
802,26.733333333333334,0.30964004881504553,0.997100830078125,0.543692983676206,768.4233794033722
803,26.766666666666666,0.32296605673846496,0.999969482421875,0.40479404004759545,1074.8846332120893
804,26.8,0.28441615444484825,0.999969482421875,0.365969679075093,1471.3483697879776
805,26.833333333333332,0.33865800053359607,0.983428955078125,0.4611843926510797,1131.2385901257576
806,26.866666666666667,0.4476109781597989,0.997344970703125,0.5237527056789175,1016.7171125926279
807,26.9,0.501611398313101,0.999969482421875,0.3815791669621993,982.5240503989398
808,26.933333333333334,0.43629934042773205,0.999969482421875,0.39333338480169794,901.2940185715795
809,26.966666666666665,0.2831843720097563,0.77667236328125,0.4944108787640815,1027.6756014529822
810,27.0,0.14039083359913473,0.558837890625,0.34817070541283585,1426.4082105083346
811,27.033333333333335,0.06651608766609368,0.31622314453125,0.4147017942376682,1780.371776572975
812,27.066666666666666,0.014927943128984154,0.07073974609375,0.35100408675973577,1125.922840529013
813,27.1,0.005401181795557818,0.020477294921875,0.5214198151491839,561.7313145270614
814,27.133333333333333,0.003910663268109164,0.008453369140625,0.37966234324369397,793.5898124077694
815,27.166666666666668,0.0038041682490639623,0.008453369140625,0.1640233396438033,815.7314683060572
816,27.2,0.00370390371838354,0.006011962890625,0.15710732746982659,799.1525795154264
817,27.233333333333334,0.003739501477936749,0.00604248046875,0.137506416909707,891.6237245801215
818,27.266666666666666,0.00387328693293851,0.006195068359375,0.137234873858878,908.4374335723323
819,27.3,0.0038836886444899256,0.006256103515625,0.1218285430071565,963.7244980406143
820,27.333333333333332,0.003901229750903898,0.006256103515625,0.1436848969769077,897.0970324231349
821,27.366666666666667,0.004049052063642209,0.00653076171875,0.14664118558641473,933.1918331612893
822,27.4,0.06458515580226287,0.439666748046875,0.7784268423313796,2260.118344325587
823,27.433333333333334,0.26576206443295425,0.99493408203125,0.37409356493933943,1816.1493887524596
824,27.466666666666665,0.3661861148434626,0.99493408203125,0.46985672010798696,1301.8343636273164
825,27.5,0.32691969042909264,0.984344482421875,0.6356124550046142,4105.326377993405
826,27.533333333333335,0.27062936267796134,0.937713623046875,0.3613840446514417,4889.123678898405
827,27.566666666666666,0.19259297928254449,0.708953857421875,0.5816708618013633,2277.391893281588
828,27.6,0.11849389976209704,0.88623046875,0.45482376689392345,2249.577706666749
829,27.633333333333333,0.20676661144480904,0.999969482421875,0.29586499336941696,1899.394675524536
830,27.666666666666668,0.21332336278121133,0.999969482421875,0.36875314873017734,1273.7402411270798
831,27.7,0.10676147200662174,0.4757080078125,0.32800891889200967,1114.9452657161048
832,27.733333333333334,0.11400305571573574,0.609283447265625,0.7206829255603193,4709.767774440806
833,27.766666666666666,0.2750737583069577,0.999969482421875,0.3906325513739186,3294.3470000169655
834,27.8,0.35957617038763023,0.999969482421875,0.5696215252956274,751.3867786912633
835,27.833333333333332,0.26412048429708274,0.999969482421875,0.3558299362530981,1446.1335940484055
836,27.866666666666667,0.31313481343096117,0.984039306640625,0.5649028780772465,3600.7250556963127
837,27.9,0.4177397017884302,0.984039306640625,0.6292384544740691,1049.7488912747472
838,27.933333333333334,0.4950887213124383,0.999969482421875,0.36135377786095574,698.4620422984201
839,27.966666666666665,0.5833280811116022,0.999969482421875,0.5617596301776249,634.1906417660198
840,28.0,0.4325397389574322,0.999969482421875,0.5417047591767351,722.6442558492171
841,28.033333333333335,0.1699248968823198,0.62286376953125,0.7269539382816677,4154.562665956912
842,28.066666666666666,0.1746333844564956,0.64556884765625,0.32648973230752054,3963.6181200056308
843,28.1,0.16676498161319495,0.64556884765625,0.6816893125798589,1044.396858346835
844,28.133333333333333,0.1171690193687069,0.479827880859375,0.37732011496946477,1485.9164686799402
845,28.166666666666668,0.025041134050747104,0.15362548828125,0.32575447462773416,1079.2990613115167
846,28.2,0.008790951593453736,0.040618896484375,0.44564174435850745,1700.4942857601195
847,28.233333333333334,0.00537556698532827,0.021484375,0.5166334499283997,3809.7057724733295
848,28.266666666666666,0.00740584582562884,0.025665283203125,0.3087432706697151,3971.678462365627
849,28.3,0.010807192964049197,0.039581298828125,0.29994030139086675,4175.901932300386
850,28.333333333333332,0.01758779441259696,0.06829833984375,0.2734547182408098,4157.807199336623
851,28.366666666666667,0.021163780246422535,0.06829833984375,0.306206745351,4592.899866258627
852,28.4,0.019656715889668514,0.089080810546875,0.3100006528082051,4517.361409553585
853,28.433333333333334,0.020644647161225625,0.089080810546875,0.3159616302908191,4429.110340437321
854,28.466666666666665,0.02240434953549871,0.09576416015625,0.3165135620240185,4181.909421740729
855,28.5,0.02620559306148586,0.103485107421875,0.3212226005092789,4351.067426153031
856,28.533333333333335,0.2714392435126536,1.0,0.5470765566989035,2003.7851516527803
857,28.566666666666666,0.4123453508041342,1.0,0.3476057480320669,1773.3293255697376
858,28.6,0.3939325034821791,1.0,0.4278519918340622,1974.578733152765
859,28.633333333333333,0.435021382818888,0.999969482421875,0.5854341157961349,1287.6688472188093
860,28.666666666666668,0.36454946768420254,0.999969482421875,0.23994732425807766,1513.326040448821
861,28.7,0.17857639982541862,0.788848876953125,0.6578730123871964,4807.019680024065
862,28.733333333333334,0.3362565630563079,0.98858642578125,0.4334535538467982,2950.5731313678443
863,28.766666666666666,0.4585893456252267,0.999969482421875,0.44167779314565236,1298.570599692602
864,28.8,0.3558560058092945,0.999969482421875,0.480222097979261,1327.5446684761112
865,28.833333333333332,0.1727628763743758,0.59588623046875,0.5279934765364483,2627.848967114112
866,28.866666666666667,0.12620025805632779,0.39556884765625,0.3961948984471244,1890.8112026820024
867,28.9,0.25208724802540483,0.999969482421875,0.4152238541045352,1293.312672549081
868,28.933333333333334,0.30990251216390546,0.999969482421875,0.2747776332083639,1429.3755045571809
869,28.966666666666665,0.2951035751273368,0.9346923828125,0.4693510518693308,1460.9670292756184
870,29.0,0.31696063895149124,0.910247802734375,0.4996807267592209,1103.5041381960261
871,29.033333333333335,0.26590344554424644,0.910247802734375,0.4891295711706122,381.39782863448966
872,29.066666666666666,0.08124229105304674,0.301483154296875,0.35256161865702923,1581.1742913744497
873,29.1,0.01923836223848003,0.070709228515625,0.48322910776246236,3583.3075530268475
874,29.133333333333333,0.016401585652115462,0.063507080078125,0.3259047302097621,4294.293107039467
875,29.166666666666668,0.02365432596629588,0.084136962890625,0.26922748893351967,4550.056306303475
876,29.2,0.030875356829941445,0.101409912109375,0.2782715759692056,4450.586974483473
877,29.233333333333334,0.032941206608105116,0.101409912109375,0.27408623175685853,4523.564846415173
878,29.266666666666666,0.03511512153031068,0.148162841796875,0.30175730509882076,4500.651256517068
879,29.3,0.034508411472894185,0.148162841796875,0.29141090048204865,4020.9683108981544
880,29.333333333333332,0.03460219948508192,0.138580322265625,0.3217278992530922,3936.852135863304
881,29.366666666666667,0.256031936740752,0.948699951171875,0.45149299705877827,4716.098907274204
882,29.4,0.3339800784900841,0.979827880859375,0.27777950827930825,4250.78443414337
883,29.433333333333334,0.326183764250992,0.979827880859375,0.6165906382299394,1572.20586164764
884,29.466666666666665,0.2957630619195341,0.903076171875,0.5465686286540408,3973.699186200704
885,29.5,0.26585247692905783,0.999969482421875,0.32189396343718396,3847.3074261261577
886,29.533333333333335,0.28815524101094875,0.999969482421875,0.6204623957062947,1117.753402419679
887,29.566666666666666,0.2430167931899084,0.883544921875,0.3702190905246103,1154.9247765095524
888,29.6,0.21199049153304142,0.6370849609375,0.370190010901454,1499.1255073533316
889,29.633333333333333,0.21913429304127338,0.686431884765625,0.38292145488433743,1799.7781151132367
890,29.666666666666668,0.33397888652814023,0.9910888671875,0.4471054064356976,1561.8472263063331
891,29.7,0.33674684542818556,0.9910888671875,0.3853373839864288,1548.2073700711462
892,29.733333333333334,0.19135684451653662,0.868499755859375,0.5139729715357491,3756.845231133286
893,29.766666666666666,0.30818862601847863,0.999969482421875,0.34067508532302193,3312.6315892328107
894,29.8,0.4713800531537536,0.999969482421875,0.47131329377154735,1569.327761646539
895,29.833333333333332,0.49171231935427323,0.967803955078125,0.3640594945674135,1405.433828678154
896,29.866666666666667,0.3280839683845142,0.8912353515625,0.43957971719070354,1765.9803779860433
897,29.9,0.17717407957054465,0.772918701171875,0.41429181499888057,2261.995256828908
898,29.933333333333334,0.16045998028303346,0.772918701171875,0.32251863880085396,1905.7054636845737
899,29.966666666666665,0.07426427383447708,0.29449462890625,0.34386515689124664,2428.3017494373653
900,30.0,0.07953431429131493,0.292449951171875,0.34850166066809185,1907.8400009172547
901,30.033333333333335,0.06501274835961789,0.292449951171875,0.31345691684523913,2579.5955062783705
902,30.066666666666666,0.03447071865226894,0.103668212890625,0.47061069713310305,3970.201383636103
903,30.1,0.04224759028741651,0.143035888671875,0.2814191724312075,4038.4377209568925
904,30.133333333333333,0.0524132094833707,0.176300048828125,0.3063636732679429,3849.240322120065
905,30.166666666666668,0.053177400861623494,0.176300048828125,0.331685001204714,3568.393081750347
906,30.2,0.1299311394453003,0.81591796875,0.3257669627592644,2982.835247122059
907,30.233333333333334,0.16133183787614697,0.81591796875,0.23249624473020974,2263.4864047774327
908,30.266666666666666,0.11982608822718886,0.2474365234375,0.5704056575305569,615.5149935795789
909,30.3,0.07135356489056839,0.153717041015625,0.2678624146326589,379.5393157799372
910,30.333333333333332,0.03380650598859005,0.0626220703125,0.13161370496425165,279.7719350097108
911,30.366666666666667,0.015849669772247364,0.046539306640625,0.26719365257042427,409.5276174769234
912,30.4,0.0026154288357012508,0.007781982421875,0.473856226128477,843.8504847682988
913,30.433333333333334,0.25836828517895943,0.999969482421875,0.7650460125102869,3405.363062267256
914,30.466666666666665,0.4126759215286627,0.999969482421875,0.5280046588455292,1503.5648620157551
915,30.5,0.38863995446021404,0.999969482421875,0.45147761427340616,1479.9681176714705
916,30.533333333333335,0.34487539721601135,0.999969482421875,0.43716290776630445,1363.5136670967242
917,30.566666666666666,0.36190599305246596,0.999969482421875,0.3928738195413849,1312.5411434826062
918,30.6,0.36327972200575526,0.999969482421875,0.5716903714998068,956.0397547596259
919,30.633333333333333,0.2619252486152328,0.993072509765625,0.4336441459047063,592.1599277431748
920,30.666666666666668,0.0703347170646743,0.181793212890625,0.31231104529326764,381.63546510505773
921,30.7,0.24866019311782706,0.999969482421875,0.47828743920426114,705.2286218932711
922,30.733333333333334,0.29318132537890124,0.999969482421875,0.26989755161119056,699.105989743029
923,30.766666666666666,0.1631929316635019,0.641876220703125,0.2360769145959801,626.4079596755747
924,30.8,0.04195265995200813,0.202911376953125,0.39795085409749825,843.0632083248083
925,30.833333333333332,0.018873860792431037,0.07086181640625,0.35902602790328886,741.6277655944291
926,30.866666666666667,0.0054380069212815255,0.022186279296875,0.4676829692496033,651.895846630594
927,30.9,0.0035611077676718553,0.009124755859375,0.40310653356375625,960.5948161489172
928,30.933333333333334,0.00339137328982811,0.006378173828125,0.22333058562869215,870.5179875964094
929,30.966666666666665,0.0034068944271543147,0.005401611328125,0.19544756617629527,858.6322780660842
930,31.0,0.0035971169351845782,0.006103515625,0.13617660917340715,818.7308380988957
931,31.033333333333335,0.0037401768189571968,0.006195068359375,0.13470137135638605,724.6878668402343
932,31.066666666666666,0.003910660826145564,0.0072021484375,0.1660298056229466,601.7869621182205
933,31.1,0.003845095762648305,0.006500244140625,0.18621905490393234,738.1771920461217
934,31.133333333333333,0.0038882008415269593,0.006378173828125,0.3650324889964355,1781.4304362611604
935,31.166666666666668,0.00391169178063279,0.006378173828125,0.35575950059276007,792.7885947108081
936,31.2,0.004019564390653138,0.00628662109375,0.14790307561030966,874.7219764001445
937,31.233333333333334,0.004144871454798163,0.006988525390625,0.14964463867660263,883.854537798354
938,31.266666666666666,0.0041019389432123635,0.010650634765625,0.15742617733445635,913.8710031368546
939,31.3,0.16986598552576218,0.955718994140625,0.7967031294176932,4701.256866138244
940,31.333333333333332,0.26425815801277347,0.99041748046875,0.2648218458321595,4658.555762785
941,31.366666666666667,0.4142386238054389,0.999969482421875,0.6537093212964864,1806.8193519309823
942,31.4,0.4562607537398772,0.999969482421875,0.407525910039281,1764.9949067622842
943,31.433333333333334,0.30237359794002505,0.97979736328125,0.4954405179389552,1565.7507840576975
944,31.466666666666665,0.1364548311556961,0.52069091796875,0.49214089583827864,3265.411600207263
945,31.5,0.2824625144239672,0.997283935546875,0.5007478884601295,1663.0066088246986
946,31.533333333333335,0.3524730373470319,0.999969482421875,0.41258908173678194,1454.6581427100364
947,31.566666666666666,0.2059631675532541,0.999969482421875,0.4315554550614218,2253.283611141725
948,31.6,0.0849345141627219,0.3531494140625,0.37891184327216276,3245.896933490456
